sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,violent_recid,is_violent_recid,vr_charge_degree,vr_offense_date,score_text,screening_date,v_decile_score,v_score_text,event
Male,31,25 - 45,African-American,0,3,0,0,4,-1.0,18/09/2013 10:28,19/09/2013 8:41,1.0,(F3),arrest case no charge,1,(M2),0.0,11/04/2014,11/04/2014,,0,,,Low,19/09/2013,4,Low,0
Male,23,Less than 25,Hispanic,0,9,0,0,4,-27.0,24/08/2013 4:52,20/09/2013 11:57,27.0,(F3),Possession Of Alprazolam,0,,,,,,0,,,High,20/09/2013,8,High,0
Male,26,25 - 45,Hispanic,0,5,0,0,0,-1.0,08/12/2014 6:04,11/12/2014 9:09,1.0,(M2),Petit Theft,1,(M1),0.0,30/03/2015,30/03/2015,,0,,,Medium,09/12/2014,5,Medium,0
Female,53,Greater than 45,Caucasian,0,3,0,0,1,-1.0,16/04/2013 9:32,17/04/2013 9:11,1.0,(M1),Battery,0,,,,,,0,,,Low,17/04/2013,1,Low,0
Male,44,25 - 45,Caucasian,0,1,0,0,0,-1.0,06/02/2014 9:12,08/02/2014 9:33,1.0,(M1),Possession of Cannabis,0,,,,,,0,,,Low,07/02/2014,1,Low,0
Male,39,25 - 45,African-American,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,22/01/2014,1,Low,0
Male,26,25 - 45,African-American,0,4,0,0,2,-1.0,30/06/2014 6:05,04/07/2014 1:09,1.0,(F3),Possession of Ethylone,0,,,,,,0,,,Low,01/07/2014,4,Low,0
Female,54,Greater than 45,Caucasian,0,1,0,0,0,-1.0,21/11/2014 11:13,22/11/2014 8:51,1.0,(M1),Battery,0,,,,,,0,,,Low,22/11/2014,1,Low,0
Male,38,25 - 45,Hispanic,0,2,0,0,0,-1.0,26/09/2014 11:57,27/09/2014 1:59,1.0,(M1),Battery,0,,,,,,0,,,Low,27/09/2014,1,Low,0
Male,28,25 - 45,African-American,0,7,0,0,4,-1.0,09/05/2014 10:02,24/07/2014 6:52,1.0,(M1),Battery,0,,,,,,0,,,Medium,10/05/2014,4,Low,0
Male,73,Greater than 45,Other,0,1,0,0,2,-1.0,28/08/2014 11:19,31/08/2014 8:55,1.0,(M1),Battery,0,,,,,,0,,,Low,29/08/2014,1,Low,0
Female,44,25 - 45,Caucasian,0,5,0,0,1,-6.0,03/04/2013 11:25,08/04/2013 8:29,6.0,(M1),Driving Under The Influence,0,,,,,,0,,,Medium,09/04/2013,2,Low,0
Male,21,Less than 25,Caucasian,0,2,0,0,0,-1.0,07/10/2014 8:28,07/10/2014 8:08,1.0,(F3),Obstruct Fire Equipment,1,(M1),152.0,07/05/2015,06/10/2015,,0,,,Low,08/10/2014,5,Medium,0
Male,35,25 - 45,Caucasian,0,3,0,0,1,-1.0,15/01/2014 9:08,17/07/2014 5:32,1.0,(F2),Agg Battery Grt/Bod/Harm,0,,,,,,0,,,Low,16/01/2014,2,Low,0
Male,28,25 - 45,African-American,0,1,0,0,0,0.0,07/08/2013 2:46,07/08/2013 7:56,1.0,(M1),DUI Property Damage/Injury,0,,,,,,0,,,Low,07/08/2013,2,Low,0
Male,28,25 - 45,Caucasian,0,1,0,0,2,-1.0,12/02/2013 3:30,13/02/2013 8:00,1.0,(M1),Battery,0,,,,,,0,,,Low,13/02/2013,2,Low,0
Male,24,Less than 25,African-American,0,3,0,0,0,-1.0,24/05/2013 3:05,22/11/2013 5:32,1.0,(F3),Possession Burglary Tools,1,(F3),,30/05/2013,,,0,,,Low,25/05/2013,4,Low,0
Male,57,Greater than 45,African-American,0,9,0,0,16,-342.0,18/10/2013 1:18,21/07/2014 1:04,342.0,(F7),Burglary Dwelling Assault/Batt,0,,,,,,0,,,High,25/09/2014,5,Medium,0
Male,28,25 - 45,African-American,0,2,0,0,0,0.0,09/08/2013 12:26,09/08/2013 8:35,1.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Low,09/08/2013,3,Low,0
Male,56,Greater than 45,African-American,0,1,0,0,0,-1.0,07/11/2014 3:21,08/11/2014 1:05,1.0,(F3),False Ownership Info/Pawn Item,0,,,,,,0,,,Low,08/11/2014,1,Low,0
Male,32,25 - 45,Caucasian,0,2,0,0,7,-1.0,13/12/2014 11:45,14/12/2014 1:26,1.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,Low,14/12/2014,2,Low,0
Male,53,Greater than 45,Caucasian,0,1,0,0,4,0.0,05/02/2013 1:15,05/02/2013 1:07,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,05/02/2013,1,Low,0
Male,47,Greater than 45,Hispanic,0,5,0,0,1,-1.0,27/03/2013 10:42,27/09/2013 9:55,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,28/03/2013,3,Low,0
Male,50,Greater than 45,African-American,0,7,0,0,6,-110.0,19/12/2013 11:42,08/04/2014 10:43,110.0,(F2),arrest case no charge,0,,,,,,0,,,Medium,08/04/2014,1,Low,0
Male,20,Less than 25,African-American,0,3,0,0,1,-24.0,03/03/2014 2:12,04/03/2014 8:49,24.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Low,27/03/2014,5,Medium,0
Male,21,Less than 25,African-American,0,6,0,0,0,-6.0,29/11/2013 12:22,29/11/2013 12:51,7.0,(M2),Culpable Negligence,0,,,,,,0,,,Medium,05/12/2013,6,Medium,0
Male,30,25 - 45,Other,0,2,0,0,1,-1.0,03/08/2014 4:56,05/08/2014 11:09,1.0,(F3),Aggravated Assault W/Dead Weap,1,(M1),0.0,13/12/2014,13/12/2014,,0,,,Low,04/08/2014,3,Low,0
Male,37,25 - 45,Caucasian,0,1,0,0,1,-1.0,28/10/2013 10:28,29/10/2013 2:11,1.0,(M1),Battery,1,(F3),1.0,20/02/2015,21/02/2015,,0,,,Low,29/10/2013,1,Low,0
Male,60,Greater than 45,Hispanic,0,1,0,0,1,-18.0,19/04/2013 9:31,07/05/2013 10:46,18.0,(F3),Aggravated Assault W/dead Weap,0,,,,,,0,,,Low,07/05/2013,1,Low,0
Male,26,25 - 45,Hispanic,0,2,0,0,1,-1.0,08/10/2014 3:20,09/10/2014 2:32,1.0,(M1),Battery,1,(M1),0.0,23/01/2015,23/01/2015,,0,,,Low,09/10/2014,3,Low,0
Male,30,25 - 45,Caucasian,0,1,0,0,0,-1.0,10/05/2013 9:23,11/05/2013 6:40,1.0,(M1),Battery,0,,,,,,0,,,Low,11/05/2013,2,Low,0
Male,19,Less than 25,African-American,0,10,0,0,0,-1.0,16/06/2014 6:34,31/07/2014 11:36,1.0,(F2),Burglary Unoccupied Dwelling,0,,,,,,0,,,High,17/06/2014,9,High,0
Male,23,Less than 25,African-American,0,10,0,2,9,-1.0,17/12/2013 9:16,03/04/2014 6:22,0.0,(F7),arrest case no charge,0,,,,,,0,,,High,18/12/2013,10,High,0
Male,26,25 - 45,Caucasian,0,5,0,0,0,,,,,,,-1,,,,,,0,,,Medium,08/05/2013,3,Low,0
Male,26,25 - 45,Caucasian,0,8,0,0,2,-1.0,26/03/2013 8:26,27/03/2013 9:33,1.0,(F3),arrest case no charge,1,(F3),0.0,23/04/2013,23/04/2013,,0,,,High,27/03/2013,4,Low,0
Male,30,25 - 45,African-American,0,5,0,0,0,,,,,,,-1,,,,,,0,,,Medium,26/03/2013,6,Medium,0
Male,72,Greater than 45,Caucasian,0,1,0,0,0,-1.0,17/04/2014 8:20,18/04/2014 8:19,1.0,(M1),Battery,0,,,,,,0,,,Low,18/04/2014,1,Low,0
Male,20,Less than 25,African-American,0,10,0,1,2,-1.0,10/10/2013 2:14,11/12/2013 6:08,1.0,(F3),Grand Theft Dwell Property,0,,,,,,0,,,High,11/10/2013,10,High,0
Female,26,25 - 45,African-American,0,9,0,0,5,-1.0,19/10/2014 8:39,26/10/2014 4:44,1.0,(F3),Poss Pyrrolidinovalerophenone,1,(F3),,28/01/2015,,,1,(F1),28/01/2015,High,20/10/2014,6,Medium,1
Male,21,Less than 25,Hispanic,0,5,0,0,0,-1.0,07/09/2013 11:52,09/09/2013 2:51,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Medium,08/09/2013,5,Medium,0
Female,39,25 - 45,African-American,0,2,0,0,1,-1.0,06/03/2013 10:19,07/03/2013 1:54,1.0,(F3),arrest case no charge,0,,,,,,0,,,Low,07/03/2013,1,Low,0
Male,30,25 - 45,Other,0,2,0,0,0,-1.0,24/02/2013 8:50,02/03/2013 6:34,1.0,(F3),Felony Battery (Dom Strang),0,,,,,,0,,,Low,25/02/2013,2,Low,0
Male,30,25 - 45,Hispanic,0,2,0,0,2,,,,709.0,(F7),Burglary Conveyance Assault/Bat,0,,,,,,0,,,Low,09/12/2014,2,Low,0
Male,37,25 - 45,Caucasian,0,1,0,0,1,-1.0,05/05/2014 4:39,06/05/2014 2:03,1.0,(M1),Battery,0,,,,,,0,,,Low,06/05/2014,1,Low,0
Male,44,25 - 45,African-American,0,5,0,0,2,-1.0,15/09/2013 2:38,17/09/2013 7:18,1.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,16/09/2013,2,Low,0
Male,45,Greater than 45,Caucasian,0,2,0,0,0,-1.0,07/09/2013 9:24,10/09/2013 8:25,1.0,(M1),Battery,0,,,,,,0,,,Low,08/09/2013,2,Low,0
Male,69,Greater than 45,Caucasian,0,1,0,0,0,-1.0,07/05/2014 11:05,08/05/2014 8:20,1.0,(F3),Conspiracy Dealing Stolen Prop,0,,,,,,0,,,Low,08/05/2014,1,Low,0
Male,30,25 - 45,African-American,0,1,0,0,1,-1.0,09/09/2013 9:55,10/09/2013 7:42,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,10/09/2013,2,Low,0
Male,38,25 - 45,Asian,0,1,0,0,2,0.0,03/12/2013 5:13,11/12/2013 11:56,0.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,03/12/2013,1,Low,0
Male,23,Less than 25,Caucasian,0,5,0,0,6,-1.0,22/09/2014 10:29,23/09/2014 1:41,1.0,(F3),Deliver Cannabis,1,(M1),,08/11/2015,,,0,,,Medium,23/09/2014,4,Low,0
Male,48,Greater than 45,African-American,0,4,0,0,12,-1.0,26/01/2014 7:23,28/01/2014 3:06,1.0,(F2),Poss Cocaine/Intent To Del/Sel,0,,,,,,0,,,Low,27/01/2014,1,Low,0
Female,50,Greater than 45,African-American,0,1,0,0,1,,,,700.0,(F3),Child Abuse,0,,,,,,0,,,Low,19/06/2014,1,Low,0
Male,32,25 - 45,Caucasian,0,4,0,0,0,0.0,28/12/2014 2:18,29/12/2014 7:31,0.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,28/12/2014,3,Low,0
Male,37,25 - 45,African-American,0,4,0,0,1,-139.0,23/05/2013 1:57,28/06/2013 5:54,140.0,(F3),Possession of Cannabis,0,,,,,,0,,,Low,09/10/2013,4,Low,0
Male,27,25 - 45,African-American,0,7,0,0,0,,,,,,,-1,,,,,,0,,,Medium,23/03/2013,5,Medium,0
Male,46,Greater than 45,Asian,0,1,0,0,0,-1.0,25/12/2013 9:48,26/12/2013 1:21,1.0,(M1),Battery,0,,,,,,0,,,Low,26/12/2013,1,Low,0
Male,42,25 - 45,African-American,0,1,0,0,0,-1.0,19/12/2013 12:18,20/12/2013 8:03,1.0,(F3),Felony Driving While Lic Suspd,0,,,,,,0,,,Low,20/12/2013,1,Low,0
Female,20,Less than 25,African-American,0,8,0,0,0,32.0,24/09/2014 4:43,06/10/2014 3:45,1.0,(F3),Uttering a Forged Instrument,1,(F3),0.0,24/09/2014,24/09/2014,,0,,,High,23/08/2014,7,Medium,0
Male,65,Greater than 45,Caucasian,0,1,0,0,2,-84.0,22/04/2013 3:17,26/04/2013 5:56,60.0,(M1),Resist/Obstruct W/O Violence,0,,,,,,0,,,Low,15/07/2013,1,Low,0
Female,34,25 - 45,Caucasian,0,7,0,0,6,-1.0,01/06/2014 8:33,03/06/2014 2:22,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Medium,02/06/2014,2,Low,0
Male,54,Greater than 45,Caucasian,0,2,0,0,4,-1.0,10/02/2013 5:05,13/02/2013 9:32,1.0,(M1),Criminal Mischief>$200<$1000,0,,,,,,0,,,Low,11/02/2013,1,Low,0
Female,28,25 - 45,Caucasian,0,2,0,0,0,-1.0,20/09/2014 7:46,21/09/2014 1:25,1.0,(M1),Battery,0,,,,,,0,,,Low,21/09/2014,2,Low,0
Male,44,25 - 45,Caucasian,0,5,0,0,8,-1.0,16/12/2014 9:24,17/03/2015 8:49,1.0,(F2),arrest case no charge,0,,,,,,0,,,Medium,17/12/2014,1,Low,0
Male,47,Greater than 45,African-American,0,1,0,0,7,-1.0,02/08/2014 3:15,03/08/2014 8:09,1.0,(F3),Felony Driving While Lic Suspd,1,(M2),0.0,18/07/2015,18/07/2015,,0,,,Low,03/08/2014,1,Low,0
Male,39,25 - 45,African-American,0,9,0,0,5,-49.0,13/06/2014 7:59,09/07/2014 9:28,49.0,(F3),Felony Battery w/Prior Convict,1,(MO3),0.0,01/11/2014,01/11/2014,,0,,,High,01/08/2014,6,Medium,0
Female,31,25 - 45,African-American,0,2,0,0,0,-1.0,31/05/2014 8:33,01/06/2014 7:53,0.0,(F3),arrest case no charge,0,,,,,,0,,,Low,01/06/2014,1,Low,0
Male,26,25 - 45,Caucasian,0,7,0,0,0,-3.0,02/04/2013 11:42,04/04/2013 7:59,3.0,(F2),Delivery of Heroin,1,(M1),0.0,31/05/2013,31/05/2013,,0,,,Medium,05/04/2013,3,Low,0
Male,29,25 - 45,Caucasian,0,10,0,0,7,-1.0,07/06/2014 1:31,08/06/2014 8:07,2.0,(M1),Battery,1,(F2),0.0,28/07/2014,28/07/2014,,1,(F2),28/07/2014,High,08/06/2014,7,Medium,1
Male,51,Greater than 45,Caucasian,0,1,0,0,7,-1.0,20/03/2013 3:05,04/04/2013 1:57,1.0,(F3),Burglary Conveyance Unoccup,1,(F1),0.0,22/04/2013,22/04/2013,,1,(M1),22/04/2013,Low,21/03/2013,1,Low,1
Male,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,25/10/2014 10:35,26/10/2014 8:56,1.0,(M1),Possess Cannabis/20 Grams Or Less,0,,,,,,0,,,Low,26/10/2014,3,Low,0
Male,41,25 - 45,Caucasian,0,5,0,0,10,-39.0,27/09/2014 6:16,27/09/2014 7:52,39.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,05/11/2014,7,Medium,0
Male,73,Greater than 45,Caucasian,0,1,0,0,1,-64.0,13/04/2014 2:56,05/06/2014 10:25,64.0,(F3),arrest case no charge,0,,,,,,0,,,Low,16/06/2014,1,Low,0
Male,44,25 - 45,African-American,0,1,0,0,0,0.0,04/03/2013 5:50,04/03/2013 8:33,0.0,(M1),Battery,0,,,,,,0,,,Low,04/03/2013,1,Low,0
Male,24,Less than 25,Hispanic,0,6,0,0,0,-1.0,17/09/2014 7:34,18/09/2014 8:36,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Medium,18/09/2014,6,Medium,0
Female,24,Less than 25,African-American,0,3,0,0,0,-1.0,07/04/2014 4:01,09/04/2014 10:37,1.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,08/04/2014,3,Low,0
Male,49,Greater than 45,Caucasian,0,5,0,0,12,-24.0,08/02/2013 10:08,02/03/2013 1:59,24.0,(M1),Possess Cannabis/20 Grams Or Less,0,,,,,,0,,,Medium,04/03/2013,1,Low,0
Male,22,Less than 25,Caucasian,0,3,0,0,0,,,,,,,-1,,,,,,0,,,Low,22/05/2013,6,Medium,0
Male,26,25 - 45,Caucasian,0,5,0,0,0,-1.0,18/05/2014 7:06,14/06/2014 3:10,1.0,(F2),Agg Battery Grt/Bod/Harm,0,,,,,,0,,,Medium,19/05/2014,6,Medium,0
Male,23,Less than 25,African-American,0,9,0,0,0,,,,,,,-1,,,,,,0,,,High,28/04/2013,8,High,0
Male,22,Less than 25,African-American,0,8,0,0,0,-1.0,20/04/2013 11:00,21/04/2013 6:59,1.0,(F2),Poss Cocaine/Intent To Del/Sel,1,(M1),,09/12/2013,,,0,,,High,21/04/2013,9,High,0
Male,57,Greater than 45,African-American,0,7,0,0,16,-1.0,12/03/2013 7:25,15/11/2013 10:55,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Medium,13/03/2013,5,Medium,0
Male,65,Greater than 45,African-American,0,2,0,0,23,-330.0,18/12/2013 9:28,11/08/2014 1:36,329.0,(F3),arrest case no charge,0,,,,,,0,,,Low,13/11/2014,1,Low,0
Male,32,25 - 45,African-American,0,4,0,0,4,-1.0,31/01/2013 4:10,01/02/2013 8:49,1.0,(M2),Susp Drivers Lic 1st Offense,1,(M2),0.0,20/09/2013,20/09/2013,,0,,,Low,01/02/2013,2,Low,0
Male,27,25 - 45,African-American,0,3,0,0,0,-1.0,16/02/2014 1:43,17/02/2014 7:58,1.0,(M1),Battery,0,,,,,,0,,,Low,17/02/2014,3,Low,0
Male,36,25 - 45,Other,0,2,0,0,0,-1.0,19/11/2014 7:39,23/11/2014 1:47,1.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,20/11/2014,3,Low,0
Male,30,25 - 45,African-American,0,10,0,0,0,,,,,,,-1,,,,,,0,,,High,31/03/2014,8,High,0
Female,23,Less than 25,African-American,0,3,0,0,0,0.0,21/09/2014 3:51,22/09/2014 6:36,0.0,(F3),Aggravated Assault W/Dead Weap,0,,,,,,0,,,Low,21/09/2014,4,Low,0
Male,30,25 - 45,Caucasian,0,2,0,0,0,-1.0,24/09/2013 3:13,24/09/2013 8:14,1.0,(M1),DUI - Property Damage/Personal Injury,0,,,,,,0,,,Low,25/09/2013,1,Low,0
Female,57,Greater than 45,Hispanic,0,1,0,0,2,-68.0,15/03/2014 12:18,15/05/2014 10:18,68.0,(F3),arrest case no charge,0,,,,,,0,,,Low,22/05/2014,1,Low,0
Female,25,25 - 45,Caucasian,0,3,0,0,0,-1.0,16/05/2014 9:49,17/05/2014 1:30,1.0,(M1),Battery,0,,,,,,0,,,Low,17/05/2014,3,Low,0
Male,34,25 - 45,Caucasian,0,2,0,0,5,-1.0,09/04/2014 2:07,10/04/2014 8:39,1.0,(F3),Felony Battery (Dom Strang),0,,,,,,0,,,Low,10/04/2014,3,Low,0
Male,22,Less than 25,African-American,0,10,3,1,6,,,,63.0,(F3),arrest case no charge,1,(F2),,21/06/2013,,,1,(F2),21/06/2013,High,24/01/2013,10,High,1
Male,20,Less than 25,African-American,2,8,0,0,2,-56.0,15/01/2013 1:56,12/03/2013 10:40,56.0,(F3),arrest case no charge,1,(M2),,17/01/2015,,,0,,,High,12/03/2013,10,High,0
Male,28,25 - 45,Hispanic,0,7,0,0,11,0.0,30/10/2013 4:01,31/10/2013 3:20,0.0,(M1),Battery,0,,,,,,0,,,Medium,30/10/2013,7,Medium,0
Male,45,Greater than 45,Other,0,1,0,0,0,-1.0,11/03/2014 4:52,12/03/2014 8:48,1.0,(M1),Battery,0,,,,,,0,,,Low,12/03/2014,1,Low,0
Male,60,Greater than 45,Hispanic,0,3,0,0,2,,,,4363.0,(F3),Possession of Hydrocodone,0,,,,,,0,,,Low,03/07/2014,1,Low,0
Male,22,Less than 25,African-American,1,7,0,0,4,-1.0,21/03/2013 6:36,13/08/2013 6:19,1.0,(F2),Burglary Unoccupied Dwelling,0,,,,,,0,,,Medium,22/03/2013,6,Medium,0
Female,51,Greater than 45,Caucasian,0,5,0,0,5,0.0,12/08/2013 11:55,14/09/2013 5:58,0.0,(F3),arrest case no charge,0,,,,,,0,,,Medium,12/08/2013,2,Low,0
Male,22,Less than 25,African-American,0,3,0,0,0,,,,,,,-1,,,,,,0,,,Low,30/01/2014,5,Medium,0
Male,27,25 - 45,African-American,0,2,0,0,4,-1.0,09/01/2014 7:18,10/01/2014 7:47,1.0,(F3),Grand Theft in the 3rd Degree,1,(M2),0.0,25/08/2014,25/08/2014,,0,,,Low,10/01/2014,2,Low,0
Male,32,25 - 45,African-American,0,7,0,0,0,-1.0,05/08/2013 2:24,22/08/2013 12:27,1.0,(F3),Tampering With Physical Evidence,1,(M2),0.0,03/09/2013,03/09/2013,,0,,,Medium,06/08/2013,3,Low,0
Male,50,Greater than 45,Caucasian,0,5,0,0,0,,,,,,,-1,,,,,,0,,,Medium,25/11/2014,1,Low,0
Male,43,25 - 45,African-American,0,3,0,0,2,-1.0,17/04/2013 10:37,23/04/2013 10:16,1.0,(F3),arrest case no charge,0,,,,,,0,,,Low,18/04/2013,1,Low,0
Female,25,25 - 45,Caucasian,0,5,0,0,0,-1.0,05/10/2014 11:17,06/10/2014 8:38,1.0,(M2),Driving License Suspended,0,,,,,,0,,,Medium,06/10/2014,3,Low,0
Male,26,25 - 45,African-American,0,9,0,0,0,,,,,,,-1,,,,,,0,,,High,05/05/2014,9,High,0
Male,22,Less than 25,African-American,0,6,0,0,2,-1.0,15/01/2013 11:30,02/06/2015 9:06,1.0,(F6),arrest case no charge,0,,,,,,0,,,Medium,16/01/2013,8,High,0
Female,63,Greater than 45,African-American,0,4,0,0,1,,,,2902.0,(F2),Exploit Elderly Person 20-100K,0,,,,,,0,,,Low,25/11/2013,1,Low,0
Male,37,25 - 45,Caucasian,0,2,0,0,2,-1.0,12/08/2013 8:43,13/08/2013 8:22,1.0,(F3),Leaving the Scene of Accident,0,,,,,,0,,,Low,13/08/2013,1,Low,0
Male,26,25 - 45,African-American,0,4,0,0,0,-1.0,20/09/2013 5:36,21/09/2013 9:55,1.0,(F3),Burglary Conveyance Unoccup,1,(M1),0.0,24/12/2013,24/12/2013,,0,,,Low,21/09/2013,3,Low,0
Male,32,25 - 45,African-American,1,10,2,0,17,84.0,06/08/2014 5:26,03/03/2015 11:40,0.0,(F3),Possession of Cocaine,1,(M2),0.0,06/08/2014,06/08/2014,,0,,,High,14/05/2014,10,High,0
Male,26,25 - 45,African-American,0,2,0,0,0,-1.0,21/08/2013 9:03,22/08/2013 8:18,1.0,(M1),Battery,0,,,,,,0,,,Low,22/08/2013,3,Low,0
Male,32,25 - 45,Other,0,3,0,0,4,0.0,08/03/2013 12:04,08/03/2013 2:03,1.0,(F3),Possession of Oxycodone,0,,,,,,0,,,Low,08/03/2013,2,Low,0
Female,21,Less than 25,Caucasian,0,6,0,0,5,-1.0,17/12/2014 3:34,18/12/2014 9:54,1.0,(F3),Uttering a Forged Instrument,0,,,,,,0,,,Medium,18/12/2014,5,Medium,0
Male,39,25 - 45,Hispanic,0,4,0,0,3,-21.0,08/05/2013 10:08,22/05/2013 7:51,21.0,(F3),arrest case no charge,0,,,,,,0,,,Low,29/05/2013,1,Low,0
Male,36,25 - 45,Other,0,1,0,0,0,,,,,,,-1,,,,,,0,,,Low,16/12/2014,2,Low,0
Female,58,Greater than 45,African-American,0,1,0,0,4,-1.0,04/12/2013 2:04,05/12/2013 9:54,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,05/12/2013,1,Low,0
Male,51,Greater than 45,Caucasian,0,1,0,0,1,-20.0,03/06/2014 8:20,07/06/2014 12:24,20.0,(M1),Battery,0,,,,,,0,,,Low,23/06/2014,1,Low,0
Male,33,25 - 45,Other,0,2,0,0,0,-1.0,10/03/2013 4:24,11/03/2013 1:32,1.0,(M1),Battery,0,,,,,,0,,,Low,11/03/2013,3,Low,0
Female,22,Less than 25,Caucasian,0,3,0,1,1,-22.0,09/10/2013 1:32,09/10/2013 6:32,22.0,(M2),Driving Under The Influence,0,,,,,,0,,,Low,31/10/2013,4,Low,0
Male,28,25 - 45,African-American,0,2,0,0,0,,,,,,,-1,,,,,,0,,,Low,13/08/2013,2,Low,0
Male,26,25 - 45,African-American,0,5,0,0,6,-105.0,22/07/2013 6:17,22/07/2013 6:50,0.0,(M1),Driving Under The Influence,1,(M1),0.0,12/07/2014,12/07/2014,,0,,,Medium,04/11/2013,4,Low,0
Male,21,Less than 25,African-American,2,10,0,1,2,-1.0,27/11/2013 7:19,16/04/2014 9:37,1.0,(F3),Possession of Cocaine,1,(M2),63.0,05/05/2014,07/07/2014,,0,,,High,28/11/2013,9,High,0
Female,29,25 - 45,African-American,0,4,0,0,1,,,,1.0,(F3),Resist Officer w/Violence,1,(M2),,20/03/2015,,,0,,,Low,23/11/2013,2,Low,0
Female,26,25 - 45,Caucasian,0,4,0,0,0,0.0,17/04/2014 3:40,17/04/2014 9:21,0.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,17/04/2014,3,Low,0
Male,31,25 - 45,Caucasian,0,7,0,0,0,0.0,14/02/2013 2:09,21/03/2013 9:56,1.0,(F3),Grand Theft (Motor Vehicle),1,(F3),0.0,19/11/2013,19/11/2013,,0,,,Medium,14/02/2013,4,Low,0
Male,43,25 - 45,Caucasian,0,1,0,0,2,-10.0,04/11/2013 9:10,06/11/2013 6:20,10.0,(F1),arrest case no charge,0,,,,,,0,,,Low,14/11/2013,1,Low,0
Male,23,Less than 25,African-American,0,7,0,0,0,-1.0,09/05/2013 10:04,10/05/2013 8:01,1.0,(M1),Battery,0,,,,,,0,,,Medium,10/05/2013,6,Medium,0
Male,25,25 - 45,Caucasian,0,2,0,0,0,-1.0,24/02/2014 7:11,25/02/2014 8:52,1.0,(F3),Grand Theft in the 3rd Degree,0,,,,,,0,,,Low,25/02/2014,4,Low,0
Male,22,Less than 25,African-American,0,9,0,0,6,-1.0,18/12/2013 8:38,19/12/2013 8:44,1.0,(F3),arrest case no charge,0,,,,,,0,,,High,19/12/2013,9,High,0
Male,30,25 - 45,African-American,0,4,0,0,6,-1.0,18/01/2013 10:56,01/06/2013 2:07,1.0,(F3),Poss of Methylethcathinone,0,,,,,,0,,,Low,19/01/2013,4,Low,0
Male,25,25 - 45,African-American,0,9,3,1,15,-1.0,13/03/2013 5:33,15/03/2013 5:42,1.0,(F3),"Poss3,4 Methylenedioxymethcath",1,(F1),,08/08/2013,,,1,(F1),08/08/2013,High,14/03/2013,7,Medium,1
Male,20,Less than 25,African-American,0,7,0,1,0,-1.0,23/10/2014 2:06,24/10/2014 8:29,1.0,(F3),Pos Cannabis W/Intent Sel/Del,1,(M1),0.0,27/10/2014,27/10/2014,,0,,,Medium,24/10/2014,6,Medium,0
Male,39,25 - 45,Hispanic,0,1,0,0,0,-1.0,09/09/2013 9:26,10/09/2013 7:41,1.0,(F3),"Poss3,4 Methylenedioxymethcath",0,,,,,,0,,,Low,10/09/2013,1,Low,0
Male,31,25 - 45,African-American,0,5,0,0,3,716.0,20/12/2014 9:37,21/12/2014 7:47,1.0,(F3),arrest case no charge,1,(F3),,12/04/2014,,,0,,,Medium,03/01/2013,2,Low,0
Male,33,25 - 45,African-American,0,2,0,0,1,-1.0,14/09/2013 6:09,17/09/2013 11:30,1.0,(F3),Corrupt Public Servant,1,(M2),0.0,14/01/2014,14/01/2014,,0,,,Low,15/09/2013,2,Low,0
Male,59,Greater than 45,African-American,0,4,0,0,1,-1.0,16/03/2013 7:33,17/03/2013 1:48,1.0,(F3),Possession of Cocaine,0,,,,,,0,,,Low,17/03/2013,1,Low,0
Male,21,Less than 25,Hispanic,0,9,0,2,1,-8.0,29/08/2013 9:50,31/08/2013 6:13,8.0,(F3),arrest case no charge,0,,,,,,0,,,High,06/09/2013,8,High,0
Male,53,Greater than 45,African-American,0,6,0,0,8,-1.0,21/11/2013 1:12,26/11/2013 8:55,1.0,(F3),Possession of Cocaine,1,(F3),,03/01/2015,,,0,,,Medium,22/11/2013,1,Low,0
